id,summary,cluster
116904,比利时南部瓦隆大区政府12日宣布，将原定于1月15日结束的宵禁措施延长至2月15日。目前，比利时布鲁塞尔大区、瓦隆大区和弗拉芒大区均在执行宵禁措施，根据瓦隆大区的规定，除特殊紧急情况外，所有人在22时至次日6时不得外出。据比利时公共卫生部门发布的最新数据，比利时日均新增新冠肺炎确诊病例数持续上升，在2021年1月1日至1月7日这一周，比利时平均每天新增1816例新冠肺炎确诊病例，较此前一周上升14,2
116491,"1月6日，美国国会大厦遭示威者暴力冲击。事发时，一些警察允许示威者进入国会，甚至与示威者自拍，警察对待白人示威者的态度令非洲裔民众感到心寒。联想起近年来频发的非洲裔民众遭警察暴力执法事件，以及在“黑人的命也是命”反种族主义运动中，示威者遭警方使用催泪瓦斯驱逐，非洲裔民众认为，白人至上主义的存在就是警察执法“双重标准”的原因。
非洲裔女性：警察“双标”令人伤心
美国国会大厦遭冲击事件撕开了非洲裔女性",2
116328,△,2
116328,△,2
116328,△,2
115600,在,2
114229,根据 CNN 的统计，在英国最早发现的新的冠状病毒变种，也称为 B.1.1.7，目前在至少 37 个国家存在。专家说，尽管该变体看起来比其他新冠病毒更容易传播，但目前没有证据表明它更致命或引起更严重的疾病。世界卫生组织的一位官员说，正在研究这种变体是否会对冠状病毒疫苗构成挑战的实验，有望在本周获得测试结果。 ,2
114229,"据阿纳多卢通讯社报道，当地时间1月3日，索马里南部中谢贝利州地区的巴拉德小镇发生了两次爆炸，至少有三人丧生，八人受伤。第一次袭击炸死了两名平民，第二次袭击炸死了一名士兵。
受伤的士兵被转移到首都摩加迪沙的一家医院接受治疗。目前尚未有团体声称对这次袭击负责。（总台记者 马培敏）",2
113445,"美国新冠肺炎确诊破 2000 万		",2
113424,"面对新冠肺炎疫情大流行，2020年对全球各国民众来说都是极不平凡的一年。尽管如此，随着2021年的钟声敲响，各国民众仍以各自的方式庆祝新年的到来。多彩的灯光和绚烂的烟花仍是人们迎接新年最普遍的方式，与以往不同的是少了很多现场观众。也有的国家索性取消烟火表演，选择敲钟这一庄重而又不失仪式感的方式迎接新年的到来。因为严控疫情，还有许多国家将跨年活动改为线上直播或“虚拟”举行。
北京时间今天（1月1日）",2
112793,根据美国约翰斯·霍普金斯大学数据，美国于当地时间 12 月 29 日新增 3725 例新冠肺炎死亡病例，打破美国单日新增新冠肺炎死亡人数最高纪录。美国上一次打破该记录为 12 月 16 日，当日新增 3656 例新增新冠肺炎死亡病例。据悉，美国新增新冠肺炎相关死亡数目前仍呈上升趋势。截至美东时间 12 月 30 日上午 9 点，美国累计死亡病例 338656 例。,2
112492,当地时间12月29日，美国科罗拉多卫生官员表示，科罗拉多当地实验室确诊了美国首例变异新冠病毒感染者，并已通知美疾控中心。此感染者是名20多岁的男性，没有旅行经历，目前在隔离状态中。科罗拉多州州长表示，“我们对这种变异新冠病毒了解不多，但英国的科学家曾警告，该病毒更具有传染性。科罗拉多州居民的健康与安全是我们的重中之重，我们将密切监视这例感染的情况并尽最大努力阻止该病毒的传播。”,2
112492,当地时间12月29日，美国科罗拉多卫生官员表示，科罗拉多当地实验室确诊了美国首例变异新冠病毒感染者，并已通知美疾控中心。此感染者是名20多岁的男性，没有旅行经历，目前在隔离状态中。科罗拉多州州长表示，“我们对这种变异新冠病毒了解不多，但英国的科学家曾警告，该病毒更具有传染性。科罗拉多州居民的健康与安全是我们的重中之重，我们将密切监视这例感染的情况并尽最大努力阻止该病毒的传播。”,2
112492,当地时间12月29日，美国科罗拉多卫生官员表示，科罗拉多当地实验室确诊了美国首例变异新冠病毒感染者，并已通知美疾控中心。此感染者是名20多岁的男性，没有旅行经历，目前在隔离状态中。科罗拉多州州长表示，“我们对这种变异新冠病毒了解不多，但英国的科学家曾警告，该病毒更具有传染性。科罗拉多州居民的健康与安全是我们的重中之重，我们将密切监视这例感染的情况并尽最大努力阻止该病毒的传播。”,2
118865,春节返乡必须有 7 日内核酸检测证明！回家前，你一定要知道的 8 个问题,3
118865,春节返乡必须有 7 日内核酸检测证明！回家前，你一定要知道的 9 个问题,3
118246,"最近，国内疫情再次成为人们关注的话题。

12 天时间之内，河北累计新增 523 例确诊病例，黑龙江绥化也出现又一波疫情。1 月 15 日，吉林更是报告一例超级传播事件：1 名由黑龙江省输入的无症状感染者，已导致吉林省 3 市 19 人感染。
 
但与此同时，我们正要迎来一年之中最为重要的节日。年关降至，疫情却再次反复，几乎所有人都在问同一个问题：今年，我们还能安全回家过年吗？",3
117345,据央视新闻报道，1 月 11 日，石家庄市藁城区增村镇增村民收到紧急通知，要求一天之内全部转移，此次转移涉及增村镇 12 个村庄 2 万多名村民，做到「不落一户、不落一人」。,3
117150,当地时间1月13日，俄罗斯国家杜马（议会下院）主席沃洛金表示，一名感染新冠病毒的杜马议员病情极其严重，正在重症监护室抢救。目前，有三分之一的杜马议员确诊了新冠肺炎，其中两人死亡。据悉，俄国家杜马共有450名议员。（总台记者 王斌 宋瑶）,3
116828,"近日，在福建厦门，一辆混凝土搅拌车与一辆电动自行车相撞，导致骑车女孩被卷入车下，危急关头，经过此地的三名官兵挺身而出。
1月9日下午1点多，一辆大型混凝土搅拌车与一辆共享单车相撞，骑行单车的女孩陈某当场被卷入混凝土搅拌车底。执行任务返营途中的第73集团军某合成旅的三名官兵恰巧经过，排长胡登俊第一时间安排两名战友疏导交通，控制来往车辆速度，避免发生二次伤害。?
第73集团军某合成旅排长 胡登俊：当时",3
115752,国家卫生健康委员会副主任、国务院联防联控机制科研攻关组疫苗研发专班负责人曾益新9日在国务院联防联控机制新闻发布会上表示，12月15日以来，我国正式开展重点人群的接种工作，迄今为止全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。在接种工作中，我们建立了较为完善的接种点设置规范、接种人员培训，受种人员筛查、不良反应监测、应急,3
115202,当地,3
114545,1,3
113824,在今天（1月3日）下午北京市召开的新冠肺炎疫情防控第200场新闻发布会上，北京市疾控中心副主任庞星火主要从四个方面进行了科普提示：一、这次新冠疫苗不适合接种的人群包括孕妇、哺乳期妇女，正处在发热感染疾病的急性期，免疫紊乱的人群，严重的肝、肾疾病，药物不可控制的高血压，糖尿病并发症以及恶性肿瘤患者等人员。所有接种人员在接种前希望要仔细地阅读知情同意书，身体不适可暂缓接种。另外不在18到59岁接种年龄,3
113822,在今天（3日）下午北京市召开的新冠肺炎疫情防控第200场新闻发布会上，有记者问到病毒变异是否会对疫苗的效果产生影响，对此，中国疾病预防控制中心免疫规划首席专家、主任医师王华庆表示，没有看到病毒变异会对疫苗效果产生影响。（总台央视记者 王丰 刘雪楠）,3
113587,"当地时间1月2日，克罗地亚全国哀悼地震遇难者。所有国家机关、地方政府和悬挂国旗的各机构须降半旗，禁止娱乐活动，广播电视节目以哀悼日为主题。
2020年12月29日12时19分，克罗地亚发生里氏6.4级地震（欧洲地中海地震中心定级为6.2级），震中位于首都萨格勒布50公里外的小城佩特里尼亚，地震造成7人死亡，超过2000栋建筑物遭到毁坏。12月30日，克罗地亚政府宣布2021年1月2日为全国哀悼日。",3
113587,"当地时间1月2日，克罗地亚全国哀悼地震遇难者。所有国家机关、地方政府和悬挂国旗的各机构须降半旗，禁止娱乐活动，广播电视节目以哀悼日为主题。
2020年12月29日12时19分，克罗地亚发生里氏6.4级地震（欧洲地中海地震中心定级为6.2级），震中位于首都萨格勒布50公里外的小城佩特里尼亚，地震造成7人死亡，超过2000栋建筑物遭到毁坏。12月30日，克罗地亚政府宣布2021年1月2日为全国哀悼日。",3
113587,"当地时间1月2日，克罗地亚全国哀悼地震遇难者。所有国家机关、地方政府和悬挂国旗的各机构须降半旗，禁止娱乐活动，广播电视节目以哀悼日为主题。
2020年12月29日12时19分，克罗地亚发生里氏6.4级地震（欧洲地中海地震中心定级为6.2级），震中位于首都萨格勒布50公里外的小城佩特里尼亚，地震造成7人死亡，超过2000栋建筑物遭到毁坏。12月30日，克罗地亚政府宣布2021年1月2日为全国哀悼日。",3
113610,英国批准疫苗混搭引发争议,3
113587,"当地时间1月2日，克罗地亚全国哀悼地震遇难者。所有国家机关、地方政府和悬挂国旗的各机构须降半旗，禁止娱乐活动，广播电视节目以哀悼日为主题。
2020年12月29日12时19分，克罗地亚发生里氏6.4级地震（欧洲地中海地震中心定级为6.2级），震中位于首都萨格勒布50公里外的小城佩特里尼亚，地震造成7人死亡，超过2000栋建筑物遭到毁坏。12月30日，克罗地亚政府宣布2021年1月2日为全国哀悼日。",3
112943,国务院联防联控机制今日（12月31日）举行新闻发布会。科学技术部、国家卫生健康委员会、国家药品监督管理局、外交部、工业和信息化部有关负责人，疫苗研发专班专家，国药集团负责人介绍新冠病毒疫苗有关情况并答记者问。发布会上介绍，国药集团中国生物新冠灭活疫苗已获得国家药监局批准附条件上市。已有数据显示，保护率为79.34%，实现安全性、有效性、可及性、可负担性的统一，达到世界卫生组织及国家药监局相关标准要,3
112943,国务院联防联控机制今日（12月31日）举行新闻发布会。科学技术部、国家卫生健康委员会、国家药品监督管理局、外交部、工业和信息化部有关负责人，疫苗研发专班专家，国药集团负责人介绍新冠病毒疫苗有关情况并答记者问。发布会上介绍，国药集团中国生物新冠灭活疫苗已获得国家药监局批准附条件上市。已有数据显示，保护率为79.34%，实现安全性、有效性、可及性、可负担性的统一，达到世界卫生组织及国家药监局相关标准要,3
112774,习近平,3
112774,习近平,3
